date,MSFT_price,AAPL_price,TSLA_price,SNDL_price,NIO_price,F_price,AMC_price,AMD_price,AMZN_price,DIS_price,NFLX_price,LCID_price,NVDA_price,GPRO_price,PLUG_price,SNAP_price,FB_price,AAL_price,HOOD_price,PFE_price,BABA_price,ACB_price,BAC_price,VOO_price,ZOM_price,NOK_price,CCL_price,SPY_price,DAL_price,PLTR_price,OGI_price,SBUX_price,T_price,TWTR_price,TLRY_price,RIVN_price,MRNA_price,COIN_price,GME_price,CGC_price,BB_price,PYPL_price,GOOGL_price,KO_price,ZNGA_price,FCEL_price,GM_price,SPCE_price,UBER_price,GE_price,UAL_price,PSEC_price,NCLH_price,WKHS_price,NAKD_price,RBLX_price,ABNB_price,IDEX_price,SQ_price,BA_price,DKNG_price,CRON_price,DWAC_price,CHPT_price,NKLA_price,JNJ_price,VTI_price,SIRI_price,LUV_price,WMT_price,QQQ_price,GNUS_price,PTON_price,XOM_price,NKE_price,RIOT_price,MRO_price,WISH_price,ARKK_price,OCGN_price,SONY_price,JBLU_price,V_price,SOFI_price,RCL_price,BNGO_price,CPRX_price,RYCEY_price,CLOV_price,ET_price,PENN_price,COST_price,ZM_price,IVR_price,INTC_price,NRZ_price,INO_price,FUBO_price,GSAT_price,TSM_price
2017-03-10,64.93,34.785,48.738,,,12.53,30.15,13.91,852.46,110.92,140.89,,24.78,7.97,1.01,22.07,138.79,43.9,,32.362,103.39,21.456,25.31,218.17,,5.37,57.21,237.69,47.91,,,54.53,42.35,15.12,,,,,25.18,8.07,6.84,42.99,861.41,42.29,2.82,16.8,36.83,,,232.923,72.34,9.02,51.1,2.68,3270.0,,,1.99,16.91,178.7,,,,,,126.21,122.04,5.19,55.88,70.1,131.39,3.67,,81.61,56.43,3.44,16.16,,23.21,110.4,31.71,20.04,89.73,,97.25,,1.11,9.34,,18.51,14.94,165.37,,14.98,35.91,16.7,6.68,,1.46,31.06
2017-03-13,64.71,34.8,49.234,,,12.54,30.4,14.28,854.59,111.52,143.52,,25.462,7.57,1.0,21.09,139.6,42.37,,32.362,105.18,21.54,25.3,218.3,,5.36,57.11,237.81,47.35,,,54.63,42.37,15.21,,,,,24.19,8.252,7.02,42.59,864.58,42.03,2.81,17.4,36.87,,,229.692,69.85,9.12,51.32,2.74,3210.0,,,1.98,16.93,179.05,,,,,,126.68,122.13,5.44,54.49,69.95,131.61,3.9,,81.42,56.67,3.53,15.84,,23.43,111.6,31.9,20.04,90.11,,96.89,,1.14,9.48,,18.69,15.2,164.55,,14.9,35.16,16.68,6.7,,1.4,31.5
2017-03-14,64.41,34.748,51.6,,,12.55,30.55,14.1,852.53,112.31,143.19,,25.445,7.24,1.03,20.58,139.32,41.21,,32.467,104.25,21.48,25.32,217.56,,5.34,56.99,236.9,46.28,,,54.27,42.09,15.32,,,,,24.56,8.21,7.04,42.1,865.91,41.97,2.78,16.2,36.96,,,227.231,66.55,9.09,50.96,2.65,3900.0,,,1.95,16.77,178.73,,,,,,127.05,121.69,5.39,52.88,70.72,131.29,3.89,,80.99,57.28,3.45,15.32,,23.38,106.8,31.46,19.63,89.55,,95.94,,1.17,9.49,,18.38,15.13,165.24,,14.77,35.18,16.54,6.61,,1.4,31.21
2017-03-15,64.75,35.115,51.146,,,12.65,30.1,13.98,852.97,111.87,145.25,,25.638,7.35,1.03,20.77,139.72,42.09,,32.856,103.69,21.6,25.18,219.37,,5.37,57.37,238.95,47.19,,,54.54,42.59,15.03,,,,,24.67,8.14,7.14,42.39,868.39,42.12,2.84,16.8,37.09,,,228.923,68.17,9.21,51.41,2.28,3390.0,,,2.06,16.95,178.71,,,,,,128.96,122.79,5.3,54.29,,132.1,3.94,,82.0,57.66,3.56,15.56,,23.595,106.8,31.69,20.09,89.92,,96.75,,1.55,9.69,,19.06,15.25,166.54,,15.24,35.1,16.82,6.87,,1.44,31.91
2017-03-16,64.64,35.173,52.41,,,12.7,30.2,13.65,853.42,111.71,144.39,,25.952,8.51,1.12,19.89,139.99,42.13,,32.666,105.63,21.6,25.22,219.0,,5.45,57.54,238.48,47.41,,,54.8,42.44,15.19,,,,,24.26,8.3,7.17,42.4,870.0,42.25,2.84,16.56,37.08,,,228.846,67.56,9.12,51.43,2.29,3450.0,,,2.0,17.21,178.19,,,,,,128.46,122.64,5.33,54.15,70.44,132.01,4.05,,82.07,57.6,3.56,15.55,,23.72,,31.89,20.02,90.04,,96.99,,1.51,9.73,,18.99,15.45,167.06,,15.24,35.14,16.94,6.21,,1.42,32.41
2017-03-17,64.87,34.998,52.3,,,12.48,30.6,13.49,852.31,111.76,145.11,,26.517,8.57,1.2,19.54,139.84,41.72,,32.562,105.61,21.36,24.86,218.56,,5.46,57.64,237.03,46.51,,,55.78,42.61,15.08,,,,,24.64,7.999,7.15,43.08,872.37,42.03,2.8,16.2,36.33,,,229.846,66.79,9.31,51.31,2.35,3600.0,,,2.1,17.28,180.1,,,,,,128.06,122.57,5.36,53.18,69.89,131.69,3.67,,82.0,57.8,3.34,15.46,,23.713,108.0,32.09,20.16,90.24,,97.8,,1.54,9.74,,18.96,15.82,167.81,,15.51,35.27,17.08,6.13,,1.47,32.59
2017-03-20,64.93,35.365,52.384,,,12.28,30.6,14.4,856.97,112.71,145.83,,27.362,8.66,1.22,19.93,139.94,41.7,,32.619,107.25,20.52,24.44,218.37,,5.54,57.76,236.77,46.85,,,55.81,42.42,15.09,,,,,23.88,7.73,7.2,43.16,867.91,42.18,2.8,16.2,35.71,,,228.769,67.49,9.28,51.1,2.13,3570.0,,,2.13,17.24,179.39,,,,,,128.07,122.28,5.31,53.45,69.98,131.81,3.78,,82.0,58.68,3.31,15.48,,23.7,103.8,32.13,20.29,89.18,,97.91,,1.66,9.73,,18.74,15.78,167.44,,15.48,35.43,17.15,6.1,,1.57,32.85
2017-03-21,64.21,34.96,50.136,,,11.72,30.15,13.82,843.2,111.75,142.42,,26.478,8.4,1.19,20.38,138.51,40.42,,32.495,105.09,20.388,23.02,215.58,,5.4,57.79,233.73,45.52,,,55.54,42.08,14.54,,,,,24.01,7.361,7.01,42.64,850.14,42.5,2.76,17.4,34.55,,,226.077,65.28,9.1,50.0,1.86,3450.0,,,2.05,16.51,175.96,,,,,,127.25,120.57,5.19,51.88,69.9,129.81,4.007,,81.83,58.01,3.2,15.05,,23.039,97.2,31.76,19.76,88.06,,97.05,,1.7,9.83,,18.61,15.67,166.78,,15.5,35.04,17.11,5.86,,1.61,32.48
2017-03-22,65.03,35.355,51.002,,,11.77,30.3,14.1,848.06,112.08,142.65,,27.017,8.33,1.2,21.82,139.59,40.35,,32.704,106.09,20.52,22.94,215.02,,5.39,58.29,234.28,45.74,,,55.89,41.65,14.98,,,,,24.09,7.318,7.04,43.19,849.8,42.38,2.76,16.8,34.39,,,227.154,66.95,9.02,50.97,2.02,3450.0,,,2.04,16.41,176.98,,,,,,126.26,120.73,5.1,52.46,70.25,130.69,3.965,,81.76,53.92,3.49,15.02,,23.02,96.6,31.98,19.8,88.52,,98.75,,1.68,9.57,,18.3,15.39,167.68,,15.57,35.37,17.09,5.92,,1.62,32.69
2017-03-23,64.87,35.23,50.956,,,11.67,30.2,13.79,847.38,112.24,141.84,,26.772,8.36,1.28,23.13,139.53,41.41,,32.533,108.25,20.64,23.07,214.8,,5.38,58.52,234.03,45.92,,,55.85,41.65,14.93,,,,,23.96,7.62,7.11,43.14,839.65,42.17,2.81,16.56,34.26,,,227.846,67.5,9.04,51.11,2.04,3435.0,,,2.1,16.61,177.26,,,,,,125.9,120.69,5.13,52.37,69.86,130.36,3.915,,81.86,55.37,3.33,14.68,,23.025,100.2,31.78,19.92,88.86,,99.35,,1.68,9.52,,18.46,17.18,166.9,,15.11,35.27,16.65,5.95,,1.62,32.56
2017-03-24,64.98,35.16,52.632,,,11.62,30.85,13.7,845.61,112.14,142.02,,26.868,8.3,1.36,22.74,140.34,41.73,,32.258,108.04,20.4,23.12,214.73,,5.37,58.6,233.86,46.0,,,56.81,41.68,15.14,,,,,20.7,7.367,7.07,43.13,835.14,42.12,2.8,16.2,34.56,,,228.615,67.93,9.07,50.48,2.1,3450.0,,,2.16,16.59,175.82,,,,,,125.48,120.16,5.1,52.61,69.61,130.63,3.91,,81.23,56.36,3.37,14.61,,23.16,100.8,32.21,19.94,89.19,,98.57,,1.7,9.5,,18.9,17.68,166.02,,14.9,35.16,16.6,6.05,,1.64,32.81
2017-03-27,65.1,35.22,54.044,,,11.46,30.8,13.7,846.82,112.38,144.06,,27.063,8.43,1.4,23.83,140.32,41.74,,32.429,108.08,22.752,23.03,214.38,,5.46,58.87,233.62,46.1,,,57.23,41.49,,,,,,20.85,8.2,7.09,43.08,838.51,42.32,2.81,16.8,34.71,,,226.462,68.37,9.06,51.02,2.14,3630.0,,,2.13,17.25,176.1,,,,,,125.8,120.02,5.1,52.88,69.66,130.84,3.72,,81.25,55.93,3.48,14.75,,23.43,103.2,32.49,20.29,88.95,,99.28,,2.01,9.43,,18.31,18.33,166.15,,14.94,35.39,16.62,6.26,,1.64,33.17
2017-03-28,65.29,35.95,55.49,,,11.65,30.55,13.69,856.0,113.05,145.17,,26.923,8.57,1.5,22.21,141.76,42.6,,32.41,107.8,23.28,23.48,215.97,,5.4,59.26,235.32,46.53,,,57.35,41.56,14.94,,,,,21.72,8.16,7.03,43.15,840.63,42.43,,16.8,35.56,,,227.846,70.74,9.1,51.3,2.21,,,,2.08,17.23,177.36,,,,,,125.66,120.86,5.11,54.19,70.32,131.64,3.78,,81.84,56.62,3.51,15.23,,23.595,102.0,32.46,20.82,89.12,,100.32,,1.9,9.48,,18.78,18.39,166.77,,15.04,35.6,16.85,6.4,,1.6,33.35
2017-03-29,65.47,36.03,55.476,,,11.68,30.95,13.71,874.32,112.53,146.47,,26.835,8.73,,22.55,142.65,41.96,,32.571,109.51,23.376,23.35,216.29,,5.36,58.96,235.54,45.95,,,57.54,41.45,15.04,,,,,21.95,8.07,7.01,43.24,849.87,42.42,2.83,16.2,35.54,,,228.308,69.85,9.03,50.86,2.58,3540.0,,,2.08,17.22,177.63,,,,,,124.92,121.08,5.14,53.48,70.74,132.25,3.88,,82.02,56.68,4.013,15.85,,23.79,106.2,33.15,20.64,89.18,,98.92,,1.96,9.51,,19.32,18.5,167.43,,15.33,35.57,16.87,6.57,,1.6,32.93
2017-03-30,65.71,35.982,55.584,,,11.68,31.15,14.05,876.34,113.18,148.06,,27.35,8.66,1.46,22.23,142.41,42.54,,32.59,108.85,23.28,23.87,216.87,,5.33,59.29,236.29,46.27,,,58.16,41.76,14.92,,,,,22.46,7.83,6.95,43.54,849.48,42.6,2.88,17.16,35.41,,,229.769,70.78,9.04,51.24,2.46,,,,2.16,17.32,177.98,,,,,,124.66,121.53,5.21,53.83,71.59,132.47,3.86,,83.7,56.04,3.95,15.85,,23.85,,33.48,20.73,89.01,,99.65,,1.99,9.6,,19.42,18.47,167.89,,15.37,35.75,17.03,6.54,,1.64,33.07
2017-03-31,65.86,35.915,55.66,,,11.64,31.45,14.55,886.54,113.39,147.81,,27.233,8.7,1.38,22.53,142.05,42.3,,32.457,107.83,23.34,23.59,216.35,,5.42,58.91,235.74,45.96,,,58.39,41.55,14.95,,,,,22.55,8.0,7.75,43.02,847.8,42.44,2.85,16.56,35.36,,,229.231,70.64,9.04,50.73,2.63,3600.0,,,2.07,17.28,176.86,,,,,,124.55,121.32,5.15,53.76,72.08,132.38,3.74,,82.01,55.73,4.0,15.8,,23.96,103.8,33.73,20.61,88.87,,98.11,,1.95,9.5,,19.73,18.43,167.69,,15.42,36.07,16.98,6.62,,1.6,32.84
2017-04-03,65.55,35.925,59.704,,,11.44,31.85,14.64,891.51,113.2,146.92,,27.095,8.61,1.32,22.35,142.28,42.45,,32.486,108.09,23.268,23.59,216.08,,5.33,58.72,235.33,46.32,,,58.44,41.57,14.84,,,,,22.0,7.627,7.8,42.63,856.75,42.41,2.83,16.2,34.17,,,229.846,71.35,9.09,50.19,2.48,3480.0,,,2.23,17.03,176.65,,,,,,124.69,121.02,5.1,54.0,71.83,132.3,4.11,,82.07,55.56,3.87,15.82,,24.03,99.0,33.02,20.64,89.36,,97.7,,1.91,9.44,,19.45,18.45,166.7,,15.38,36.16,17.06,6.36,,1.64,32.89
2017-04-04,65.73,36.193,60.74,,,11.37,31.55,14.16,906.83,113.04,145.5,,25.195,8.43,1.3,22.14,141.73,40.9,,32.581,107.52,23.28,23.44,216.2,,5.36,58.64,235.48,45.11,,,58.32,41.69,14.69,,,,,21.98,7.515,8.07,42.72,852.57,42.68,2.79,16.56,34.27,,,230.923,69.76,9.15,49.76,2.42,3480.0,,,2.28,17.04,178.7,,,,,,124.68,121.08,5.12,53.07,72.01,132.51,4.2,,82.37,55.04,3.91,16.14,,23.93,105.0,33.13,20.51,88.78,,98.11,,1.8,9.6,,19.28,18.59,167.25,,15.53,36.28,17.15,6.25,,1.61,32.86
2017-04-05,65.56,36.005,59.0,,,11.26,31.0,14.17,909.28,113.0,143.62,,25.007,8.43,2.25,20.7,141.85,,,32.438,107.44,,23.17,215.54,,5.18,58.8,234.78,45.08,,,58.22,41.51,14.53,,,,,21.76,7.487,7.92,42.89,848.91,42.57,2.78,17.4,34.0,,,230.538,70.06,9.07,49.78,2.28,3495.0,,,2.6,16.75,177.08,,,,,,124.8,120.59,5.11,53.35,71.65,131.97,4.21,,82.53,54.98,3.81,15.98,,23.655,100.2,32.76,20.57,89.03,,98.16,,1.73,9.74,,19.09,18.11,167.0,,15.39,36.22,16.99,6.04,,1.61,32.9
2017-04-06,65.73,35.915,59.74,,,11.27,30.8,13.27,898.28,113.05,143.74,,25.19,8.51,2.14,20.57,141.17,41.72,,32.362,108.04,24.24,23.26,216.1,,,59.06,235.44,45.26,,,57.92,40.6,14.39,,,,,21.84,7.664,7.92,42.9,845.1,42.67,2.8,18.0,34.16,,,230.231,70.22,9.07,49.91,2.31,3375.0,,,2.7,17.0,177.37,,,,,,125.05,120.97,5.13,53.38,71.43,132.04,4.25,,83.01,55.14,4.14,16.31,,23.766,102.6,32.21,20.91,89.09,,98.78,,1.78,9.8,,19.43,18.54,170.02,,15.57,36.03,17.1,6.07,,1.64,32.86
2017-04-07,65.68,35.835,60.508,,,11.23,30.35,13.52,894.88,112.58,143.11,,25.083,8.55,2.03,20.82,140.78,41.81,,32.353,108.99,25.2,23.16,215.91,,5.28,58.61,235.2,45.17,,,58.02,40.59,14.29,,,,,21.66,7.645,7.81,43.04,842.1,42.61,2.8,19.2,33.71,,,230.692,70.88,9.05,48.31,2.28,3390.0,,,2.68,16.69,178.85,,,,,,124.92,120.88,5.16,54.54,72.9,131.97,4.51,,82.76,55.11,4.02,16.26,,23.944,103.8,32.08,21.1,88.74,,97.39,,1.75,9.87,,19.27,18.55,170.62,,15.47,36.03,16.99,6.26,,1.62,32.87
2017-04-10,65.53,35.792,62.478,,,11.25,30.65,13.1,907.04,112.43,143.85,,24.442,8.69,2.45,20.97,141.04,42.32,,32.296,111.7,29.52,23.02,216.06,,5.31,58.44,235.34,44.97,,,57.95,,14.36,,,,,21.88,8.17,7.71,43.05,841.7,42.69,2.79,21.0,33.97,,,230.846,71.52,9.1,48.54,2.23,3705.0,,,2.53,16.99,177.56,,,,,,124.34,121.03,5.1,54.22,73.06,132.02,4.77,,83.13,54.9,4.18,16.56,,24.087,106.8,31.93,21.25,88.86,,97.95,,1.76,9.88,,19.17,18.46,171.22,,15.66,35.8,17.14,6.17,,1.66,32.52
2017-04-11,65.48,35.408,61.742,,,11.28,30.7,13.1,902.36,113.07,144.35,,24.53,8.95,2.64,20.7,139.92,43.93,,32.192,110.44,27.0,22.92,215.79,,5.27,57.78,235.06,45.29,,,57.88,40.31,14.31,,,,,22.11,7.73,7.7,42.69,839.88,42.66,2.79,22.8,33.92,,,231.077,70.71,9.14,47.47,2.16,3285.0,,,2.63,16.92,178.57,,,,,,124.22,120.99,5.06,55.06,73.43,131.45,4.66,,82.84,54.92,4.13,16.6,,24.027,106.2,31.85,21.54,88.85,,95.3,,1.78,10.13,,18.9,18.91,170.63,,15.84,35.74,17.25,6.15,,1.69,32.4
2017-04-12,65.23,35.45,59.368,,,11.23,30.3,12.76,896.23,113.04,143.83,,24.327,8.69,2.32,20.22,139.58,43.96,,32.182,110.63,27.6,22.65,214.9,,5.28,57.73,234.03,45.05,,,57.58,40.56,14.42,,,,,22.07,7.738,8.93,42.49,841.46,42.94,,19.8,33.94,,,229.0,69.93,9.17,47.85,1.95,3135.0,,,2.8,17.3,176.05,,,,,,125.4,120.37,5.09,55.51,73.44,130.92,4.61,,82.97,55.57,4.13,16.41,,23.816,106.2,31.48,21.2,88.68,,94.72,,1.74,10.43,,18.75,18.76,170.17,,15.76,35.63,17.28,6.07,,1.7,32.28
2017-04-13,64.95,35.263,60.8,,,11.11,30.2,12.31,884.67,113.2,142.92,,23.872,8.63,2.24,20.19,139.39,43.35,,32.144,110.21,25.44,22.34,213.47,,5.22,57.47,232.51,44.03,,,57.51,40.28,14.3,,,,,22.38,7.459,8.64,42.55,840.18,42.79,2.77,19.8,33.39,,,227.385,69.07,9.14,48.03,1.93,3105.0,,,2.61,16.92,175.62,,,,,,124.99,119.55,5.1,54.31,73.15,130.4,4.59,,81.69,55.34,4.02,15.91,,23.85,106.8,31.32,20.73,88.87,,94.36,,1.76,10.34,,18.4,18.32,168.84,,15.77,35.25,17.42,6.09,,1.73,31.83
2017-04-17,65.48,35.458,60.288,,,11.28,30.7,12.79,901.99,113.78,147.25,,24.808,8.75,2.29,19.94,141.42,44.23,,32.258,111.76,24.48,22.81,215.34,,5.26,58.46,234.57,44.35,,,58.08,40.3,14.4,,,,,22.89,7.22,8.77,43.1,855.13,43.07,2.78,18.96,33.9,,,228.0,70.77,9.23,48.96,2.27,3090.0,,,2.56,17.08,179.02,,,,,,125.72,120.59,5.05,54.72,73.49,131.48,4.55,,81.58,56.24,4.15,16.02,,23.986,104.1,31.84,20.92,89.81,,95.94,,1.71,10.45,,18.69,18.73,169.7,,15.91,35.48,17.7,6.14,,1.9,32.03
2017-04-18,65.39,35.3,60.05,,,11.14,30.5,12.95,903.78,114.19,143.36,,24.823,8.75,2.25,20.55,140.96,43.81,,32.106,111.23,23.28,22.71,214.75,,5.23,58.37,233.87,44.41,,,58.35,40.25,14.44,,,,,22.84,7.228,8.73,43.09,853.99,43.48,2.82,18.36,33.69,,,229.538,67.75,9.21,48.82,2.26,3045.0,,,2.61,16.98,177.85,,,,,,121.82,120.33,5.06,54.42,73.89,131.28,4.832,,81.05,56.11,3.93,15.74,,24.16,100.8,31.68,20.79,89.73,,95.55,,1.68,10.47,,18.56,18.82,170.13,,15.94,35.77,17.74,,,1.9,31.79
2017-04-19,65.04,35.17,61.104,,,11.19,30.4,12.84,899.2,113.73,139.76,,24.92,8.88,2.22,20.62,142.27,44.4,,31.888,110.76,25.26,22.74,214.28,,5.17,58.68,233.44,45.08,,,59.04,40.25,14.54,,,,,22.78,7.6,8.93,43.3,856.51,43.23,,18.6,33.79,,,230.769,69.29,9.26,49.21,2.39,3022.5,,,2.69,17.2,178.4,,,,,,121.37,120.23,5.07,54.65,74.07,131.49,4.84,,80.49,55.86,3.99,15.06,,24.3,100.8,31.97,21.2,89.75,,95.91,,1.64,10.28,,18.44,,170.06,,15.96,35.91,17.75,6.1,,1.91,31.61
2017-04-20,65.5,35.61,60.502,,,11.47,30.95,13.11,902.06,114.79,141.18,,25.315,8.97,2.22,21.15,143.8,45.22,,32.011,112.96,24.36,23.07,216.03,,5.27,59.21,235.34,45.93,,,60.08,40.36,14.65,,,,,23.19,7.351,9.1,43.69,860.08,43.09,2.82,18.6,34.1,,,232.846,69.8,9.34,50.14,2.3,2880.0,,,2.76,17.71,179.3,,,,,,121.87,121.22,,55.95,74.8,132.59,4.75,,81.01,56.4,3.86,15.09,,24.55,99.6,32.83,21.39,91.15,,97.21,,1.66,10.38,,18.63,18.5,170.15,,15.97,36.18,16.39,6.13,,1.85,31.79
2017-04-21,66.4,35.568,61.12,,,11.34,30.9,13.0,898.53,114.44,142.87,,25.42,8.87,2.12,20.93,143.68,45.15,,31.917,113.11,24.6,22.71,215.4,,5.22,58.96,234.59,45.53,,,60.61,39.93,14.63,,,,,23.19,7.312,9.08,43.81,858.95,43.07,2.79,18.0,33.75,,,227.308,69.56,9.37,50.13,2.24,3045.0,,,2.82,17.49,180.38,,,,,,121.76,120.83,5.07,55.63,74.94,132.56,4.833,,80.69,55.85,3.81,15.16,,24.34,99.6,33.68,21.53,91.15,,97.33,,1.67,10.4,,18.26,18.64,170.77,,16.04,36.32,16.34,6.27,,1.76,32.08
2017-04-24,67.53,35.91,61.606,,,11.43,30.7,13.13,907.41,113.7,143.83,,25.737,9.01,2.17,21.2,145.47,46.44,,32.011,114.86,24.6,23.63,217.7,,5.38,59.62,237.17,46.81,,,61.11,40.02,14.71,,,,,23.22,7.262,9.29,44.27,878.93,43.28,2.86,18.36,33.91,,,227.308,71.0,9.4,50.35,2.25,3045.0,,,2.9,17.85,182.06,,,,,,122.89,122.11,5.13,56.49,74.78,134.16,4.65,,81.11,55.47,3.85,15.15,,24.68,97.8,33.82,21.75,91.85,,97.44,,1.66,10.4,,18.2,18.66,172.33,,16.21,36.75,16.27,6.53,,1.87,32.7
2017-04-25,67.92,36.132,62.758,,,11.48,31.0,13.49,907.62,115.18,152.16,,26.185,9.18,2.31,21.34,146.49,46.61,,32.03,115.48,23.52,23.98,219.01,,5.43,60.03,238.55,46.73,,,60.96,39.94,14.66,,,,,23.4,6.99,9.19,44.71,888.84,43.11,2.86,19.2,33.99,,,226.538,70.97,9.39,51.08,2.16,3030.0,,,3.24,18.22,183.51,,,,,,123.43,122.87,5.21,57.09,75.05,135.13,4.966,,81.73,55.45,3.76,15.61,,25.02,102.0,33.65,22.47,92.11,,99.15,,1.66,10.5,,18.55,18.75,172.68,,16.25,36.87,16.54,6.79,,2.04,33.07
2017-04-26,67.83,35.92,62.034,,,11.6,31.2,13.41,909.29,115.58,150.17,,26.005,9.14,2.34,21.58,146.56,46.4,,32.116,114.97,23.028,23.89,218.85,,5.37,60.55,238.4,46.37,,,61.56,40.44,15.82,,,,,23.65,6.738,9.2,44.41,889.14,43.24,2.82,18.6,34.38,,,225.077,71.33,9.35,52.76,2.18,2925.0,,,3.15,18.08,181.71,,,,,,123.51,122.9,5.11,56.94,75.43,134.94,4.89,,81.4,55.16,3.76,15.31,,25.33,,33.58,22.25,91.82,,100.47,,1.85,10.57,,19.13,18.96,176.8,,16.45,36.93,16.81,6.67,,1.96,33.0
2017-04-27,68.27,35.947,61.726,,,11.47,30.7,13.62,918.38,115.84,153.08,,26.41,8.94,2.33,22.01,147.7,43.98,,32.125,115.43,22.248,23.65,219.02,,5.72,60.98,238.6,45.74,,,61.3,39.91,16.61,,,,,23.1,6.51,9.32,47.15,891.44,43.01,2.84,19.2,34.54,,,223.692,70.7,9.32,52.68,2.09,2940.0,,,3.24,18.23,183.22,,,,,,123.74,123.02,5.02,55.75,75.44,135.75,4.99,,81.26,55.47,3.72,14.88,,25.58,105.0,33.72,22.14,91.6,,100.5,,1.81,10.48,,18.62,18.81,177.45,,16.51,37.43,16.9,6.43,,1.94,33.02
2017-04-28,68.46,35.912,62.814,,,11.47,30.3,13.3,924.99,115.6,152.2,,26.075,8.25,2.24,22.55,150.25,42.62,,32.182,115.5,22.92,23.34,218.6,,5.73,61.77,238.08,45.44,,,60.06,39.63,16.48,,,,,22.69,6.662,9.34,47.72,924.52,43.15,2.89,13.8,34.64,,,223.0,70.21,9.3,53.93,2.04,2922.75,,,2.99,18.24,184.83,,,,,,123.47,122.61,4.95,56.22,75.18,135.99,4.98,,81.65,55.41,3.65,14.87,,25.17,104.4,34.52,21.83,91.22,,106.6,,1.84,10.55,,18.66,18.48,177.52,,16.31,36.15,16.67,6.29,,1.91,33.07
2017-05-01,69.41,36.645,64.566,,,11.42,29.8,13.62,948.23,114.73,155.35,,26.66,8.52,2.3,22.21,152.46,42.08,,32.049,116.68,23.664,23.61,219.13,,5.77,62.55,238.68,45.4,,,60.18,39.1,17.54,,,,,22.78,6.69,9.32,47.54,932.82,43.22,2.87,14.4,34.2,,,222.615,70.27,9.29,54.9,2.0,2865.0,,,2.96,18.61,182.39,,,,,,123.34,122.93,4.96,56.28,75.23,137.2,4.8,,82.06,54.99,3.66,14.82,,25.71,102.6,34.68,21.62,91.26,,108.41,,1.8,10.5,,18.7,18.32,177.86,,16.48,36.31,17.06,6.37,,1.95,33.4
2017-05-02,69.3,36.877,63.778,,,10.92,30.05,10.32,946.94,114.37,156.45,,25.87,8.68,2.27,21.99,152.78,43.87,,31.888,118.09,23.664,23.53,219.2,,5.84,62.7,238.77,47.83,,,60.5,38.95,18.24,,,,,23.44,6.643,9.27,49.05,937.09,43.39,2.91,12.96,33.2,,,223.0,73.94,9.35,55.06,2.15,2880.0,,,2.85,18.81,183.44,,,,,,123.7,122.93,4.84,58.33,75.52,137.43,4.65,,82.05,55.07,3.76,14.64,,25.68,105.6,34.74,22.06,92.54,,108.07,,,10.68,,18.33,18.51,178.59,,16.17,36.97,16.95,6.29,,1.9,33.93
2017-05-03,69.08,36.765,62.204,,,11.07,30.1,10.39,941.03,111.62,155.59,,26.063,8.4,2.21,21.82,151.8,43.92,,31.755,116.57,24.0,23.77,218.98,,5.88,62.64,238.48,48.31,,,60.59,38.4,18.57,,,,,23.97,6.646,9.27,49.02,948.45,43.32,2.9,13.2,33.48,,,224.846,74.21,9.2,54.9,2.3,2910.0,,,2.87,18.28,183.39,,,,,,123.33,122.63,4.85,58.16,75.76,136.99,4.65,,82.7,54.53,3.75,14.85,,,103.8,34.61,21.9,92.44,,108.1,,1.76,10.71,,18.22,18.94,179.82,,15.99,36.98,16.72,6.31,,1.8,34.29
2017-05-04,68.81,36.632,59.092,,,11.0,29.4,10.1,937.53,111.17,157.25,,25.962,8.26,2.14,22.59,150.85,43.91,,31.736,115.86,23.52,23.85,219.18,,6.03,62.97,238.76,48.64,,,60.83,38.01,18.48,,,,,23.57,6.63,9.25,48.91,954.72,43.66,2.84,12.24,33.15,,,224.615,74.91,9.1,54.84,2.95,2837.55,,,2.9,19.9,183.07,,,,,,123.95,122.72,4.84,58.34,76.34,137.04,4.67,,81.64,54.47,3.71,14.17,,25.5,102.0,34.59,21.54,92.62,,107.92,,1.72,10.52,,17.11,18.68,182.45,,15.9,36.85,16.73,6.56,,1.69,34.14
2017-05-05,69.0,37.24,61.67,,,11.14,29.1,10.19,934.15,111.99,156.6,,25.965,8.42,2.29,23.19,150.24,44.51,,31.765,116.04,23.16,23.74,220.06,,6.18,63.02,239.7,48.7,,,60.95,38.56,18.69,,,,,24.0,6.54,9.49,49.3,950.28,43.69,3.2,12.6,33.77,,,224.769,75.3,9.15,55.49,3.62,2760.0,,,2.99,19.78,185.01,,,,,,123.51,123.33,4.89,58.4,76.5,137.54,4.65,,82.02,53.95,3.76,14.29,,25.76,102.6,34.78,21.51,92.09,,108.62,,1.69,11.15,,17.76,18.86,180.2,,16.05,36.82,16.73,6.47,,1.78,34.42
2017-05-08,68.94,38.252,61.438,,,11.13,28.8,10.04,949.04,111.42,156.38,,25.692,8.41,2.26,22.46,151.06,44.94,,31.736,116.86,23.52,23.96,220.07,,6.13,62.73,239.66,48.52,,,60.94,38.57,18.31,,,,,24.38,6.35,9.4,49.17,958.69,43.89,3.34,13.56,33.97,,,223.615,74.98,9.15,55.1,3.16,2595.0,,,3.15,19.56,186.02,,,,,,123.25,123.14,4.9,57.48,76.12,137.84,4.35,,82.89,54.3,3.74,14.59,,25.69,103.2,35.16,21.41,91.92,,107.97,,1.73,11.06,,17.67,18.63,172.64,,15.82,36.54,16.45,6.29,,1.96,34.98
